timestamp,hostname,os_name,interval_seconds,cpu_percent,memory_percent,swap_percent,process_count,user_process_count,new_process_count,thread_count,open_file_count,connection_count,established_count,listen_count,remote_ip_count,remote_port_count,uncommon_remote_port_count,bytes_sent_per_sec,bytes_recv_per_sec,packets_sent_per_sec,packets_recv_per_sec
1784468491.022789,Maxim9012,Windows,5.0,21.1,58.8,1.0,304,150,9,5196,3092,223,93,53,50,42,39,7955.8,9548.0,41.4,49.6
1784468517.6452937,Maxim9012,Windows,5.0,13.4,58.4,1.0,302,146,2,5185,3056,224,93,53,49,41,38,7772.2,4523.0,37.0,39.0
1784468543.815909,Maxim9012,Windows,5.0,14.9,58.1,1.0,301,145,0,5153,3052,227,92,53,50,42,39,5358.8,6936.2,35.8,39.2
1784468569.8253212,Maxim9012,Windows,5.0,13.4,58.4,1.0,299,142,1,5075,3032,226,93,53,50,42,39,4180.2,5096.4,29.2,36.0
1784468595.3238845,Maxim9012,Windows,5.0,15.0,57.4,1.0,299,142,0,5099,3020,223,96,53,52,43,40,11781.6,27066.4,65.8,76.4
1784468621.4962318,Maxim9012,Windows,5.0,18.8,58.8,1.0,297,142,0,5088,3032,219,94,53,50,43,40,1932.0,2427.2,19.2,26.6
1784468647.0349147,Maxim9012,Windows,5.0,13.3,57.6,1.0,297,142,0,5057,3020,225,93,53,52,44,41,8059.2,10041.4,45.4,51.8
1784468672.4598498,Maxim9012,Windows,5.0,17.3,59.0,1.0,303,149,7,5141,3095,217,92,53,51,43,40,3493.6,3263.0,24.8,30.6
1784468698.6010342,Maxim9012,Windows,5.0,13.2,58.4,1.0,296,142,0,5000,3020,211,87,53,47,41,38,4087.4,4265.6,28.6,34.6
1784468723.793473,Maxim9012,Windows,5.0,13.7,57.6,1.0,296,142,0,5006,3032,214,86,53,47,41,38,17022.4,36066.4,70.8,87.2
1784468749.5720613,Maxim9012,Windows,5.0,17.4,58.8,1.0,296,142,0,4992,3033,213,88,53,49,41,38,4489.4,5920.4,24.6,30.8
1784468774.845476,Maxim9012,Windows,5.0,13.0,57.6,1.0,295,142,0,5011,3021,213,89,53,49,41,38,5471.6,7971.2,33.0,40.2
1784468800.4912717,Maxim9012,Windows,5.0,18.3,58.9,1.0,297,144,2,5061,3051,211,86,53,48,41,38,6708.6,10512.6,41.6,44.6
1784468826.06775,Maxim9012,Windows,5.0,13.8,57.6,1.0,294,142,0,5022,3021,209,88,53,47,41,38,3770.6,2725.2,24.2,28.4
1784468851.2989938,Maxim9012,Windows,5.0,16.2,58.9,1.0,299,147,5,5082,3078,210,86,53,47,41,38,3070.6,3248.6,22.6,30.6
1784468877.3202353,Maxim9012,Windows,5.0,13.6,58.4,1.0,295,142,1,5003,3021,212,88,53,49,41,38,5671.8,6491.0,33.8,43.2
1784468902.7261832,Maxim9012,Windows,5.0,13.4,57.6,1.0,295,142,0,5016,3033,212,89,53,49,41,38,4496.2,5916.6,28.0,39.0
1784468928.7223206,Maxim9012,Windows,5.0,16.8,58.9,1.0,295,142,0,5000,3033,211,88,53,48,41,38,5462.8,4575.0,29.0,36.6
1784468954.1771302,Maxim9012,Windows,5.0,14.1,57.7,1.0,294,142,0,4988,3021,213,88,53,48,41,38,4241.0,3791.2,30.4,34.8
1784468979.8569574,Maxim9012,Windows,5.0,16.7,58.9,1.0,300,148,6,5112,3087,215,90,53,48,41,38,6166.0,7040.4,30.4,39.0
1784469006.1090598,Maxim9012,Windows,5.0,14.0,58.6,1.0,293,142,0,4972,3021,216,91,53,48,41,38,12962.2,15882.4,56.4,66.6
1784469031.556024,Maxim9012,Windows,5.0,16.5,59.1,1.0,301,149,8,5143,3082,211,87,53,42,41,38,13481.6,30350.4,56.4,74.0
1784469057.8689482,Maxim9012,Windows,5.0,14.0,58.7,1.0,296,144,0,5042,3025,208,84,53,40,41,38,3149.2,3815.4,19.6,27.8
1784469083.6342988,Maxim9012,Windows,5.0,14.1,57.7,1.0,294,142,0,5008,3033,214,85,53,42,42,39,10322.4,25133.8,57.0,64.4
1784469109.4727123,Maxim9012,Windows,5.0,16.6,59.1,1.0,294,142,0,5031,3033,216,86,53,44,42,39,3515.2,5379.2,18.0,27.2
1784469134.9771771,Maxim9012,Windows,5.0,15.0,57.8,1.0,294,142,0,5028,3021,215,85,53,43,42,39,4536.8,5280.4,26.6,36.2
1784469160.7332125,Maxim9012,Windows,5.0,16.6,58.5,1.0,297,144,3,5071,3051,213,84,53,41,41,38,2476.8,2508.8,14.6,24.0
1784469186.536026,Maxim9012,Windows,5.0,14.0,57.3,1.0,295,142,0,5023,3021,211,86,53,44,41,38,5766.4,7670.2,31.8,36.6
1784469212.0891862,Maxim9012,Windows,5.0,17.3,58.8,1.0,300,147,5,5112,3078,205,83,53,40,41,38,5791.8,6384.4,30.6,38.8
1784469238.0656662,Maxim9012,Windows,5.0,13.0,58.4,1.0,296,143,0,5042,3030,204,84,53,40,41,38,2834.8,8560.8,18.0,31.8
1784469263.6986794,Maxim9012,Windows,5.0,15.2,57.5,1.0,296,143,2,5116,3038,211,87,53,42,41,38,6813.6,8287.4,38.4,45.0
1784469289.6520424,Maxim9012,Windows,5.0,16.4,58.7,1.0,296,143,0,5117,3038,210,80,53,43,39,36,5606.8,10362.6,31.8,42.0
1784469315.5082161,Maxim9012,Windows,5.0,14.5,57.6,1.0,297,144,2,5123,3021,222,84,53,42,41,38,17429.0,42384.4,81.4,94.4
1784469341.8756824,Maxim9012,Windows,5.0,17.6,58.8,1.0,297,144,0,5081,3033,224,84,53,43,41,38,6889.4,4660.6,26.8,28.8
1784469367.6633651,Maxim9012,Windows,5.0,13.2,57.5,1.0,296,143,0,5052,3021,226,85,53,43,42,39,6439.6,7974.4,29.2,37.8
1784469393.3561687,Maxim9012,Windows,5.0,17.3,58.8,1.0,300,147,5,5112,3078,213,86,53,42,41,38,4534.0,7595.6,23.6,33.4
1784469419.5022995,Maxim9012,Windows,5.0,14.3,57.6,1.0,295,142,0,5032,3021,214,86,53,43,41,38,4500.0,5098.4,28.0,29.4
1784469444.9267943,Maxim9012,Windows,5.0,14.0,57.5,1.0,295,142,0,5076,3033,210,86,53,42,41,38,6441.0,5558.6,35.4,38.4
1784469470.9380815,Maxim9012,Windows,5.0,16.9,58.5,1.0,296,142,1,5100,3021,207,86,53,42,41,38,3831.0,4633.6,19.0,25.2
1784469496.450992,Maxim9012,Windows,5.0,14.4,57.6,1.0,296,142,0,5114,3021,216,90,53,46,41,38,14294.2,10653.4,49.4,57.6
1784469522.3885438,Maxim9012,Windows,5.0,17.5,58.9,1.0,299,145,3,5167,3060,249,94,53,46,63,60,10567.8,28898.2,61.8,67.8
1784469548.6894631,Maxim9012,Windows,5.0,17.4,57.7,1.0,295,142,0,5063,3021,259,92,53,48,67,64,8103.6,11653.0,42.2,46.4
1784469574.3626468,Maxim9012,Windows,5.0,17.1,59.0,1.0,302,149,7,5155,3096,255,91,53,47,66,63,4908.0,5118.2,25.8,34.4
1784469600.7364147,Maxim9012,Windows,5.0,13.8,58.6,1.0,294,142,0,5018,3025,257,89,53,47,66,63,5715.8,8547.4,27.8,37.2
1784469625.9796996,Maxim9012,Windows,5.0,13.2,57.6,1.0,294,142,0,5003,3033,251,93,53,49,60,57,19885.2,44231.4,77.6,96.2
1784469651.8475275,Maxim9012,Windows,5.0,17.4,58.9,1.0,296,142,2,5011,3021,215,89,53,46,41,38,3939.8,2942.2,21.0,28.0
1784469677.345089,Maxim9012,Windows,5.0,14.5,57.0,1.0,296,142,0,4999,3033,226,90,53,44,41,38,20287.8,25860.8,69.0,73.4
1784469703.2817116,Maxim9012,Windows,5.0,17.5,58.9,1.0,298,145,3,5065,3060,224,92,53,45,41,38,4721.0,6069.4,23.0,33.0
1784469729.2794638,Maxim9012,Windows,5.0,14.3,57.6,1.0,294,142,0,5016,3020,227,93,53,48,42,39,10729.2,71012.2,72.8,86.2
1784469754.8444726,Maxim9012,Windows,5.0,17.0,58.6,1.0,300,147,6,5144,3077,235,94,53,51,43,40,6084.2,10340.4,36.4,42.2
1784469781.1867085,Maxim9012,Windows,5.0,18.3,58.9,1.0,296,143,1,5056,3028,234,94,53,56,43,40,5718.6,4791.6,31.6,37.6
1784469806.7303507,Maxim9012,Windows,5.0,14.7,58.0,1.0,297,142,2,5087,3032,225,91,53,52,41,38,5547.6,6878.0,34.8,40.2
1784469832.6168127,Maxim9012,Windows,5.0,16.6,59.3,1.0,297,142,0,5040,3020,227,91,53,52,41,38,4724.4,5866.4,25.0,30.2
1784469858.262973,Maxim9012,Windows,5.0,14.1,57.9,1.0,296,142,0,5032,3032,218,91,53,51,42,39,4733.8,3592.8,24.2,30.6
1784469884.1839702,Maxim9012,Windows,5.0,16.4,59.3,1.0,298,144,2,5032,3050,215,88,53,47,41,38,2129.8,4133.6,18.6,26.8
1784469910.1763535,Maxim9012,Windows,5.0,14.0,58.0,1.0,296,142,0,4993,3020,217,88,53,46,41,38,13024.6,34692.8,61.8,81.6
1784469936.196162,Maxim9012,Windows,5.0,17.9,59.3,1.0,299,147,5,5088,3077,213,87,53,47,41,38,10043.6,8531.8,38.8,44.2
1784469962.4142494,Maxim9012,Windows,5.0,13.4,57.9,1.0,294,142,0,4999,3020,213,86,53,45,41,38,5994.2,6955.4,28.2,35.4
1784469987.7459304,Maxim9012,Windows,5.0,14.4,59.1,1.0,299,147,5,5065,3077,212,87,53,46,41,38,5232.0,6066.2,28.6,35.4
1784470014.18629,Maxim9012,Windows,5.0,16.6,59.3,1.0,295,143,0,4968,3029,208,79,53,46,39,36,4050.8,6203.4,32.4,39.4
1784470039.8277469,Maxim9012,Windows,5.0,13.9,58.1,1.0,294,142,0,4969,3032,219,85,53,48,41,38,7421.6,9139.6,48.2,52.0
1784470065.5960386,Maxim9012,Windows,5.0,17.2,59.0,1.0,296,144,2,5013,3050,217,84,53,48,41,38,2740.4,4541.6,24.2,30.8
1784470091.1103647,Maxim9012,Windows,5.0,13.3,57.7,1.0,294,142,0,4982,3020,219,86,53,50,41,38,4745.6,4778.6,27.6,35.6
1784470116.7688498,Maxim9012,Windows,5.0,17.0,59.4,1.0,299,147,5,5098,3077,210,85,53,45,41,38,4477.6,6759.2,26.2,36.6
1784470142.8341208,Maxim9012,Windows,5.0,13.9,58.1,1.0,294,142,0,5007,3020,215,87,53,47,42,39,7016.4,11483.0,30.6,36.0
1784470168.1129649,Maxim9012,Windows,5.0,14.9,59.4,1.0,303,149,9,5218,3091,211,90,53,51,42,39,6838.6,8655.2,33.2,40.4
1784470194.6569302,Maxim9012,Windows,5.0,16.0,59.5,1.0,298,144,0,5113,3046,204,88,53,47,39,36,3980.6,4577.4,22.0,29.2
1784470220.3920782,Maxim9012,Windows,5.0,13.8,58.2,1.0,298,144,2,5111,3032,216,90,53,48,41,38,22173.2,39062.8,79.0,98.0
1784470246.3963873,Maxim9012,Windows,5.0,17.7,59.3,1.0,298,144,0,5061,3032,213,89,53,47,41,38,4784.2,4658.6,23.6,32.0
1784470272.0498047,Maxim9012,Windows,5.0,14.1,58.1,1.0,297,143,0,5061,3020,221,90,53,48,41,38,8818.8,17671.6,47.4,53.4
1784470297.8896236,Maxim9012,Windows,5.0,17.8,59.5,1.0,302,148,6,5129,3086,219,90,53,48,41,38,6061.8,4056.8,26.6,29.6
1784470324.0969875,Maxim9012,Windows,5.0,14.9,58.2,1.0,296,142,0,5051,3020,219,89,53,48,41,38,29932.8,5305.0,85.0,34.4
1784470349.358215,Maxim9012,Windows,5.0,16.3,59.4,1.0,301,147,5,5149,3078,214,88,53,46,42,39,20961.0,7555.2,67.6,40.0
1784470375.528324,Maxim9012,Windows,5.0,13.9,59.4,1.0,296,142,0,5040,3021,212,88,53,46,40,37,16453.2,3815.4,50.2,27.0
1784470400.8715575,Maxim9012,Windows,5.0,14.3,58.2,1.0,296,142,0,5059,3033,212,91,53,48,42,39,23398.0,8717.0,74.2,44.2
1784470426.7930326,Maxim9012,Windows,5.0,17.0,59.4,1.0,299,145,3,5098,3060,213,91,53,48,41,38,9679.4,6927.2,36.4,33.2
1784470452.8963995,Maxim9012,Windows,5.0,15.6,58.4,1.0,296,142,0,5034,3021,216,91,53,49,42,39,28878.2,8440.4,92.6,42.0
1784470478.8690572,Maxim9012,Windows,5.0,17.7,59.7,1.0,300,146,4,5104,3069,211,87,53,46,42,39,25782.2,6445.0,76.0,41.6
1784470505.09941,Maxim9012,Windows,5.0,13.8,58.5,1.0,295,142,0,5022,3021,213,86,53,46,42,39,7084.0,10322.8,33.4,45.4
1784470530.5643916,Maxim9012,Windows,5.0,17.1,60.5,1.0,300,147,5,5102,3078,213,88,53,47,42,39,14884.0,32773.8,56.2,72.2
1784470556.6581202,Maxim9012,Windows,5.0,14.0,59.5,1.0,295,142,0,4986,3021,212,89,53,49,41,38,4798.4,8225.4,24.8,31.6
1784470582.2602086,Maxim9012,Windows,5.0,13.4,58.3,1.0,295,142,0,4976,3033,213,91,53,49,41,38,6811.4,7835.6,32.8,41.0
1784470608.2727275,Maxim9012,Windows,5.0,17.6,59.5,1.0,296,143,1,5013,3042,213,91,53,49,41,38,4153.2,3681.2,18.6,28.2
1784470634.2165954,Maxim9012,Windows,5.0,13.5,58.2,1.0,295,142,0,4994,3021,214,91,53,49,41,38,4300.2,3903.8,26.6,33.4
1784470660.1523006,Maxim9012,Windows,5.0,17.5,59.1,1.0,298,145,3,5044,3060,214,89,53,49,41,38,4255.8,5625.6,29.4,37.0
1784470685.9906442,Maxim9012,Windows,5.0,12.8,57.9,1.0,295,142,0,4980,3021,216,91,53,50,41,38,4058.4,3496.4,24.2,31.0
1784470711.4189413,Maxim9012,Windows,5.0,17.0,59.6,1.0,301,148,6,5112,3087,215,89,53,50,41,38,5447.0,5970.8,31.8,39.8
1784470737.6710107,Maxim9012,Windows,5.0,13.9,59.2,1.0,294,142,0,4978,3021,214,89,53,50,41,38,4469.6,5889.4,25.2,33.8
1784470763.0249317,Maxim9012,Windows,5.0,13.0,58.2,1.0,294,142,0,4988,3033,215,91,53,52,41,38,6898.6,7960.8,34.0,39.2
1784470788.95747,Maxim9012,Windows,5.0,18.4,58.8,1.0,300,148,6,5108,3087,213,91,53,50,41,38,3509.2,4118.8,26.2,32.8
1784470815.121841,Maxim9012,Windows,5.0,13.5,57.5,1.0,294,142,0,4981,3021,213,91,53,48,41,38,17333.2,38837.4,82.6,102.2
1784470840.9787192,Maxim9012,Windows,5.0,17.5,58.9,1.0,297,145,3,5040,3060,213,91,53,49,41,38,6678.8,5403.6,30.4,38.0
1784470866.717459,Maxim9012,Windows,5.0,13.8,57.6,1.0,294,142,0,4980,3021,218,90,53,48,41,38,7340.6,14141.0,40.2,47.8
1784470891.8869853,Maxim9012,Windows,5.0,16.7,59.1,1.0,300,148,6,5106,3087,216,87,53,48,41,38,5440.2,15855.2,34.8,45.6
1784470918.0482469,Maxim9012,Windows,5.0,14.3,58.6,1.0,294,142,0,5008,3021,216,88,53,49,41,38,4322.4,6637.0,25.6,36.6
1784470943.38475,Maxim9012,Windows,5.0,13.6,57.6,1.0,294,142,0,5013,3033,214,87,53,47,41,38,4212.6,4958.6,27.6,33.4
1784470969.1035767,Maxim9012,Windows,5.0,17.3,58.8,1.0,294,142,0,5017,3034,214,87,53,47,42,39,4623.6,6905.8,29.6,36.2
1784470994.3892283,Maxim9012,Windows,5.0,14.1,57.6,1.0,294,142,0,5029,3022,215,89,53,50,43,40,6388.6,8044.4,40.6,44.6
1784471019.9007883,Maxim9012,Windows,5.0,16.7,58.9,1.0,296,144,2,5062,3052,213,86,53,45,42,39,4542.4,6789.0,30.4,39.0
1784471045.5368195,Maxim9012,Windows,5.0,13.2,57.7,1.0,294,142,0,5036,3022,213,85,53,45,41,38,4751.6,9333.6,27.0,35.0
1784471070.908229,Maxim9012,Windows,5.0,17.9,59.3,1.0,303,150,10,5254,3102,214,86,53,46,42,39,5943.4,5135.2,32.0,35.4
1784471097.5103898,Maxim9012,Windows,5.0,13.2,59.0,1.0,295,142,0,5091,3022,213,80,53,43,39,36,4981.8,5835.2,31.4,35.4
1784471123.091506,Maxim9012,Windows,5.0,14.0,57.8,1.0,297,144,2,5106,3034,219,86,53,44,41,38,19399.4,39221.8,77.6,96.4
1784471149.2288861,Maxim9012,Windows,5.0,17.0,58.9,1.0,297,144,0,5072,3034,221,88,53,45,41,38,6075.0,7389.2,27.2,37.4
1784471174.9468021,Maxim9012,Windows,5.0,13.4,57.7,1.0,296,143,0,5036,3022,222,87,53,46,41,38,3592.4,4020.2,22.4,30.8
1784471200.9156203,Maxim9012,Windows,5.0,17.2,58.9,1.0,297,144,2,5055,3052,214,86,53,44,41,38,4942.2,6739.6,26.8,33.2
1784471226.6625218,Maxim9012,Windows,5.0,13.2,57.7,1.0,295,142,0,5022,3022,212,87,53,45,42,39,6435.2,9485.4,32.4,41.8
1784471252.3829064,Maxim9012,Windows,5.0,18.7,58.6,1.0,300,147,5,5129,3079,209,85,53,44,41,38,2753.6,2911.6,18.2,28.0
1784471278.555952,Maxim9012,Windows,5.0,13.0,58.2,1.0,296,142,1,5042,3022,206,85,53,43,41,38,5471.6,9149.2,26.6,37.4
1784471304.2748754,Maxim9012,Windows,5.0,14.2,57.5,1.0,300,144,4,5157,3038,215,89,53,46,41,38,13666.0,8692.0,44.8,53.8
1784471330.7517333,Maxim9012,Windows,5.0,18.7,59.3,1.0,299,143,0,5145,3024,214,89,53,45,41,38,2717.6,3480.4,20.2,29.2
1784471356.4802475,Maxim9012,Windows,5.0,13.0,58.1,1.0,297,143,0,5119,3024,228,95,53,49,49,46,11850.6,18005.8,55.4,59.4
1784471382.7458797,Maxim9012,Windows,5.0,19.5,59.4,1.0,303,149,6,5207,3090,256,92,53,49,66,63,9115.0,24079.8,54.6,64.4
1784471409.5136058,Maxim9012,Windows,5.0,15.1,59.1,1.0,297,143,0,5076,3024,252,90,53,49,66,63,14698.4,26773.0,63.0,81.2
1784471435.5616431,Maxim9012,Windows,5.0,17.3,59.4,1.0,301,147,5,5141,3079,255,91,53,49,66,63,12811.4,28300.0,50.0,66.6
1784471461.910999,Maxim9012,Windows,5.0,14.5,58.1,1.0,298,142,2,5049,3022,262,90,53,50,66,63,9035.0,15535.8,42.2,51.0
1784471487.4029121,Maxim9012,Windows,5.0,13.6,58.5,1.0,304,148,6,5134,3088,240,91,53,50,50,47,8867.0,10120.4,44.8,51.6
1784471514.1914392,Maxim9012,Windows,5.0,17.2,59.3,1.0,296,142,0,5030,3022,223,90,53,47,41,38,2377.2,3300.6,17.2,26.4
1784471539.6302817,Maxim9012,Windows,5.0,13.2,58.1,1.0,296,142,0,5023,3034,220,90,53,48,41,38,5423.6,8144.6,26.6,39.6
1784471565.4868991,Maxim9012,Windows,5.0,16.9,59.3,1.0,297,142,1,5044,3034,219,90,53,47,41,38,3742.0,4681.6,21.6,32.2
1784471591.134845,Maxim9012,Windows,5.0,14.5,58.2,1.0,298,142,2,5055,3022,207,90,53,47,40,38,7469.4,9061.4,43.0,48.2
1784471616.9923568,Maxim9012,Windows,5.0,17.8,59.5,1.0,303,147,5,5202,3079,207,88,53,46,41,39,4999.2,7287.6,30.4,40.4
1784471643.1669688,Maxim9012,Windows,5.0,14.1,58.2,1.0,297,142,0,5063,3022,207,88,53,46,41,39,7048.0,55961.4,45.8,73.2
1784471668.4564607,Maxim9012,Windows,5.0,15.6,59.5,1.0,302,148,6,5154,3088,206,86,53,44,41,38,4908.4,5446.2,28.2,37.4
1784471694.7973907,Maxim9012,Windows,5.0,14.9,59.4,1.0,297,143,0,5040,3031,206,86,53,44,41,38,3599.8,7953.6,23.8,35.0
1784471720.4671264,Maxim9012,Windows,5.0,15.5,58.6,1.0,296,142,0,4993,3034,210,86,53,45,41,38,18498.2,38125.2,77.2,97.4
1784471746.3689408,Maxim9012,Windows,5.0,17.1,59.0,1.1,294,142,0,4975,3034,208,86,53,45,41,38,4515.6,5374.6,27.0,34.2
1784471771.846948,Maxim9012,Windows,5.0,14.1,57.8,1.1,294,142,0,4988,3022,206,87,53,45,41,38,4819.6,5745.4,26.6,32.4
1784471797.4592814,Maxim9012,Windows,5.0,16.9,59.0,1.1,299,147,5,5072,3079,207,88,53,45,41,38,4296.8,3970.8,19.4,29.6
1784471823.3297675,Maxim9012,Windows,5.0,13.4,57.8,1.1,294,142,0,4969,3022,207,88,53,45,41,38,3563.8,3892.8,20.4,29.8
1784471848.622686,Maxim9012,Windows,5.0,15.9,59.0,1.1,299,147,5,5053,3079,206,88,53,45,41,38,4217.8,5904.2,24.0,35.8
1784471874.7034643,Maxim9012,Windows,5.0,14.2,58.5,1.1,296,143,1,5005,3031,206,88,53,46,41,38,3031.2,4483.4,19.8,28.8
1784471900.151358,Maxim9012,Windows,5.0,13.5,57.3,1.1,294,142,0,4999,3034,214,92,53,46,42,39,9754.2,13544.8,50.6,58.0
1784471926.003619,Maxim9012,Windows,5.0,18.0,58.9,1.1,294,142,0,5010,3034,213,91,53,45,42,39,2080.6,4451.0,16.4,28.2
1784471951.4719858,Maxim9012,Windows,5.0,13.3,57.7,1.1,293,142,0,5019,3022,224,97,53,51,42,39,45166.8,742014.4,388.6,568.0
1784471977.4477515,Maxim9012,Windows,5.0,19.5,59.3,1.1,302,150,9,5196,3102,226,98,53,51,42,39,4170.6,5281.2,22.4,34.8
1784472003.8809805,Maxim9012,Windows,5.0,13.9,58.9,1.1,294,142,0,5082,3033,221,95,53,51,42,39,14064.0,25859.6,51.8,67.4
1784472029.4284334,Maxim9012,Windows,5.0,17.1,59.2,1.1,306,152,12,5266,3082,220,95,53,52,41,38,14525.4,31122.8,55.6,70.4
1784472056.2631073,Maxim9012,Windows,5.0,14.5,59.1,1.1,298,144,0,5123,3021,217,91,53,51,41,38,2861.2,3314.8,20.8,30.4
1784472082.2493386,Maxim9012,Windows,5.0,17.3,58.1,1.1,300,145,3,5179,3039,219,89,53,51,41,38,8951.2,19531.8,50.2,61.0
1784472108.5445335,Maxim9012,Windows,5.0,17.3,59.4,1.1,299,144,0,5190,3039,221,88,53,52,41,38,3969.4,3916.4,20.8,28.4
1784472134.5326111,Maxim9012,Windows,5.0,13.8,58.1,1.1,298,143,0,5138,3023,226,89,53,53,41,38,5784.8,8689.4,37.6,47.6
1784472160.7999954,Maxim9012,Windows,5.0,17.5,59.3,1.1,304,148,6,5243,3080,234,91,53,54,42,39,7344.6,8671.6,37.4,41.8
1784472187.4880784,Maxim9012,Windows,5.0,14.3,59.1,1.1,300,144,0,5140,3051,232,92,53,55,43,40,8588.6,18935.8,45.8,54.0
1784472213.5904682,Maxim9012,Windows,5.0,15.6,59.2,1.1,303,147,3,5246,3078,227,90,53,55,43,40,6196.0,7200.8,39.6,48.2
1784472239.80207,Maxim9012,Windows,5.0,14.1,58.3,1.1,298,142,0,5056,3021,226,91,53,54,43,40,4209.4,9742.2,28.0,40.2
1784472265.3032067,Maxim9012,Windows,5.0,14.0,58.3,1.1,296,142,0,5041,3033,214,90,53,53,43,40,4883.2,4475.6,29.0,35.4
1784472291.2513459,Maxim9012,Windows,5.0,17.1,59.5,1.1,296,142,0,5019,3021,217,91,53,55,45,42,6140.4,11077.8,37.0,44.8
1784472317.050504,Maxim9012,Windows,5.0,15.7,58.3,1.1,296,142,0,5016,3033,216,88,53,51,42,39,17669.8,35979.8,72.6,86.2
1784472342.9501462,Maxim9012,Windows,5.0,16.8,59.5,1.1,297,143,1,5028,3042,216,90,53,53,42,39,3793.8,6624.8,19.6,28.8
1784472368.6597028,Maxim9012,Windows,5.0,13.9,58.3,1.1,295,142,0,5018,3021,217,89,53,51,43,40,6354.4,7822.4,33.2,41.2
1784472394.3053916,Maxim9012,Windows,5.0,17.6,59.6,1.1,300,147,5,5096,3078,214,87,53,51,42,39,5614.2,8219.6,31.6,36.6
1784472420.2422059,Maxim9012,Windows,5.0,13.8,58.3,1.1,295,142,0,5017,3021,213,88,53,50,41,38,7834.8,12035.6,42.4,49.2
1784472445.9492528,Maxim9012,Windows,5.0,16.3,58.6,1.1,301,142,7,5122,3033,211,87,53,48,41,38,6274.2,11154.4,33.8,53.8
1784472471.9879677,Maxim9012,Windows,5.0,16.6,58.7,1.1,300,142,0,5130,3021,212,86,53,49,41,38,4295.6,4625.0,26.8,33.6
1784472497.5083346,Maxim9012,Windows,5.0,13.6,57.5,1.1,299,142,0,5108,3033,217,87,53,51,41,38,5379.8,6312.0,32.0,41.2
1784472523.4565735,Maxim9012,Windows,5.0,17.7,59.1,1.1,300,143,1,5109,3042,214,88,53,50,41,38,3123.6,5625.8,22.8,32.2
1784472549.0260973,Maxim9012,Windows,5.0,13.1,57.7,1.1,296,142,0,5068,3021,216,88,53,52,43,40,9113.8,31952.0,53.2,95.0
1784472574.768811,Maxim9012,Windows,5.0,17.8,59.0,1.1,302,148,6,5181,3087,214,90,53,50,42,39,4324.8,7053.0,28.4,37.8
1784472600.888246,Maxim9012,Windows,5.0,13.1,58.7,1.1,296,144,0,5090,3051,216,90,53,51,42,39,14917.8,22244.8,53.4,65.0
1784472626.6204886,Maxim9012,Windows,5.0,13.4,57.8,1.1,297,144,3,5099,3034,219,91,53,49,42,39,15571.4,33597.2,66.2,83.8
1784472653.0247464,Maxim9012,Windows,5.0,17.4,59.0,1.1,297,144,0,5085,3022,216,89,53,48,42,39,2726.4,2744.2,19.2,25.2
1784472678.7552443,Maxim9012,Windows,5.0,12.7,57.8,1.1,298,145,2,5106,3034,221,89,53,48,42,39,7312.8,16086.0,40.6,52.2
1784472705.1308172,Maxim9012,Windows,5.0,17.4,59.1,1.1,299,146,2,5112,3052,219,87,53,48,42,39,4526.2,5618.4,27.6,36.4
1784472731.3826675,Maxim9012,Windows,5.0,14.3,57.9,1.1,296,143,0,5077,3021,213,86,53,46,42,39,4846.2,5790.0,28.2,36.2
1784472757.34564,Maxim9012,Windows,5.0,17.4,59.1,1.1,300,147,5,5147,3078,212,87,53,46,42,39,4499.4,5147.4,24.4,35.4
1784472783.5639226,Maxim9012,Windows,5.0,14.2,57.9,1.1,296,142,1,5052,3021,210,86,53,46,42,39,3177.6,4023.4,20.8,30.2
1784472809.0551279,Maxim9012,Windows,5.0,15.4,59.4,1.1,301,147,5,5181,3078,209,87,53,47,42,39,7195.0,10723.6,47.8,58.8
1784472835.4892726,Maxim9012,Windows,5.0,15.4,59.3,1.1,295,142,0,5036,3021,213,89,53,47,42,39,14961.8,59720.8,67.6,101.0
1784472861.2562032,Maxim9012,Windows,5.0,15.9,58.1,1.1,296,143,1,5135,3036,214,88,53,47,43,40,6477.8,7760.0,34.4,39.6
1784472887.2743645,Maxim9012,Windows,5.0,16.5,59.4,1.1,297,145,2,5157,3054,216,82,53,47,41,38,4522.8,4616.8,27.2,35.2
1784472913.2912738,Maxim9012,Windows,5.0,13.8,58.2,1.1,297,144,3,5131,3019,229,87,53,49,43,40,17965.2,40631.0,79.4,100.6
1784472939.4858358,Maxim9012,Windows,5.0,17.3,59.4,1.1,298,145,1,5149,3040,235,89,53,49,43,40,10089.8,10977.2,44.8,51.8
1784472965.457398,Maxim9012,Windows,5.0,14.1,58.2,1.1,296,143,0,5105,3019,236,89,53,50,43,40,5098.2,6065.2,25.8,36.2
1784472991.0056272,Maxim9012,Windows,5.0,17.1,59.5,1.1,300,147,5,5135,3076,235,88,53,51,43,40,6646.0,6082.6,29.8,35.4
1784473017.0415385,Maxim9012,Windows,5.0,12.8,59.3,1.1,295,142,0,5047,3019,225,88,53,47,42,39,2726.8,3260.2,21.6,28.8
1784473042.545614,Maxim9012,Windows,5.0,14.7,58.2,1.1,295,142,0,5073,3031,217,86,53,46,41,38,6384.2,9278.4,37.2,48.2
